Date,State,Latitude,Longitude,CLOUD_AMT,AOD_55,PW,QV2M,T2M,RH2M,WS50M,PS,TOA_SW_DWN,ALLSKY_SFC_SW_DWN,year,month,day,solar_energy_estimate,day_of_week,is_weekend,solar_lag_1,solar_lag_7,solar_roll_mean_7
2016-09-15,Madhya Pradesh,23.2599,77.4126,75.46,0.68,5.98,18.98,25.93,86.45,3.4,95.22,9.7387,4.5614,2016,9,15,0.91228,3,0,4.6306,4.3159,5.2216000000000005
2016-09-16,Madhya Pradesh,23.2599,77.4126,75.1,0.61,5.92,19.63,25.87,89.43,3.98,95.16,9.7027,4.6812,2016,9,16,0.93624,4,0,4.5614,5.2243,5.144014285714285
2016-09-17,Madhya Pradesh,23.2599,77.4126,92.89,0.9,5.6,19.34,26.38,85.58,2.64,95.1,9.6662,3.8366,2016,9,17,0.76732,5,1,4.6812,5.5867,4.894
2016-09-18,Madhya Pradesh,23.2599,77.4126,65.07,0.7,5.64,19.56,26.01,88.33,2.57,95.19,9.6295,5.5534,2016,9,18,1.11068,6,1,3.8366,5.3954,4.916571428571428
2016-09-19,Madhya Pradesh,23.2599,77.4126,68.98,0.52,5.59,19.11,26.65,83.59,2.26,95.2,9.5923,5.6628,2016,9,19,1.13256,0,0,5.5534,5.5721,4.9295285714285715
2016-09-20,Madhya Pradesh,23.2599,77.4126,71.98,0.57,5.44,19.26,26.49,84.73,3.51,95.18,9.5554,5.3376,2016,9,20,1.06752,1,0,5.6628,5.5807,4.894799999999999
2016-09-21,Madhya Pradesh,23.2599,77.4126,88.34,0.94,5.84,19.34,26.2,86.78,3.31,95.32,9.517,3.6818,2016,9,21,0.73636,2,0,5.3376,4.6306,4.759257142857143
2016-09-22,Madhya Pradesh,23.2599,77.4126,89.39,1.36,5.75,18.65,25.52,87.18,3.54,95.39,9.4788,3.5405,2016,9,22,0.7081000000000001,3,0,3.6818,4.5614,4.613414285714286
2016-09-23,Madhya Pradesh,23.2599,77.4126,58.74,1.01,5.14,18.04,25.27,85.67,4.46,95.18,9.4404,4.8437,2016,9,23,0.96874,4,0,3.5405,4.6812,4.636628571428572
2016-09-24,Madhya Pradesh,23.2599,77.4126,51.59,0.59,4.33,18.15,25.4,85.46,4.61,95.03,9.401,5.4523,2016,9,24,1.09046,5,1,4.8437,3.8366,4.867442857142857
2016-09-25,Madhya Pradesh,23.2599,77.4126,55.94,0.54,4.49,17.83,25.27,84.86,4.7,95.1,9.3614,5.6726,2016,9,25,1.13452,6,1,5.4523,5.5534,4.884471428571429
2016-09-26,Madhya Pradesh,23.2599,77.4126,27.0,0.61,4.06,17.78,25.33,84.33,4.87,95.27,9.3211,5.5109,2016,9,26,1.1021800000000002,0,0,5.6726,5.6628,4.8627714285714285
2016-09-27,Madhya Pradesh,23.2599,77.4126,19.68,0.68,3.5,17.14,25.42,81.37,4.18,95.37,9.281,5.6359,2016,9,27,1.12718,1,0,5.5109,5.3376,4.905385714285714
2016-09-28,Madhya Pradesh,23.2599,77.4126,39.64,0.73,3.64,16.79,25.51,79.11,3.61,95.28,9.241,5.0362,2016,9,28,1.00724,2,0,5.6359,3.6818,5.098871428571429
2016-09-29,Madhya Pradesh,23.2599,77.4126,20.28,0.79,3.93,17.11,25.39,80.84,4.06,95.22,9.1999,5.1972,2016,9,29,1.03944,3,0,5.0362,3.5405,5.3355428571428565
2016-09-30,Madhya Pradesh,23.2599,77.4126,95.26,0.68,5.38,18.24,24.16,91.72,5.05,95.21,9.1582,2.4418,2016,9,30,0.48836,4,0,5.1972,4.8437,4.992414285714285
2016-10-01,Madhya Pradesh,23.2599,77.4126,70.02,0.61,5.77,19.0,25.04,90.89,4.87,95.28,9.1166,4.3421,2016,10,1,0.8684200000000001,5,1,2.4418,5.4523,4.833814285714285
2016-10-02,Madhya Pradesh,23.2599,77.4126,33.29,0.47,5.37,18.8,26.11,85.2,3.89,95.45,9.0749,4.9346,2016,10,2,0.98692,6,1,4.3421,5.6726,4.728385714285714
2016-10-03,Madhya Pradesh,23.2599,77.4126,26.84,0.42,5.38,18.58,26.03,84.5,3.62,95.38,9.0331,5.1866,2016,10,3,1.03732,0,0,4.9346,5.5109,4.6820571428571425
2016-10-04,Madhya Pradesh,23.2599,77.4126,12.76,0.46,5.21,18.46,25.93,84.36,3.54,95.32,8.9906,5.4322,2016,10,4,1.08644,1,0,5.1866,5.6359,4.652957142857143
2016-10-05,Madhya Pradesh,23.2599,77.4126,52.57,0.49,5.5,18.66,25.69,86.42,3.17,95.24,8.9477,4.991,2016,10,5,0.9982,2,0,5.4322,5.0362,4.6465000000000005
2016-10-06,Madhya Pradesh,23.2599,77.4126,79.23,0.58,5.78,18.59,25.16,88.6,3.59,95.35,8.904,4.0447,2016,10,6,0.80894,3,0,4.991,5.1972,4.481857142857143
2016-10-07,Madhya Pradesh,23.2599,77.4126,86.12,0.5,5.52,18.51,25.52,86.71,2.62,95.4,8.8606,4.037,2016,10,7,0.8074,4,0,4.0447,2.4418,4.709742857142857
2016-10-08,Madhya Pradesh,23.2599,77.4126,78.4,0.82,4.6,17.66,25.36,83.72,3.54,95.43,8.8171,4.4347,2016,10,8,0.8869400000000001,5,1,4.037,4.3421,4.722971428571428
2016-10-09,Madhya Pradesh,23.2599,77.4126,31.76,0.63,3.46,16.77,24.84,82.34,5.48,95.39,8.7734,5.2786,2016,10,9,1.05572,6,1,4.4347,4.9346,4.772114285714286
2016-10-10,Madhya Pradesh,23.2599,77.4126,12.79,0.45,3.15,16.43,24.68,81.63,5.77,95.44,8.7302,5.5351,2016,10,10,1.10702,0,0,5.2786,5.1866,4.821899999999999
2016-10-11,Madhya Pradesh,23.2599,77.4126,6.51,0.29,2.46,15.29,24.13,79.32,5.12,95.51,8.6873,5.9095,2016,10,11,1.1819000000000002,1,0,5.5351,5.4322,4.890085714285713
2016-10-12,Madhya Pradesh,23.2599,77.4126,7.79,0.18,1.79,12.99,22.45,75.44,5.5,95.56,8.6438,6.2143,2016,10,12,1.24286,2,0,5.9095,4.991,5.064842857142857
2016-10-13,Madhya Pradesh,23.2599,77.4126,16.32,0.21,2.27,12.24,22.37,71.75,4.22,95.67,8.5997,5.8819,2016,10,13,1.17638,3,0,6.2143,4.0447,5.3273
2016-10-14,Madhya Pradesh,23.2599,77.4126,45.14,0.23,2.77,12.13,22.87,68.89,3.15,95.74,8.5555,5.3014,2016,10,14,1.06028,4,0,5.8819,4.037,5.507928571428572
2016-10-15,Madhya Pradesh,23.2599,77.4126,27.91,0.21,2.52,12.2,24.42,63.18,2.35,95.76,8.5109,5.6748,2016,10,15,1.1349600000000002,5,1,5.3014,4.4347,5.685085714285714
2016-10-16,Madhya Pradesh,23.2599,77.4126,5.19,0.3,2.05,10.8,23.55,58.88,3.0,95.83,8.4665,5.7703,2016,10,16,1.15406,6,1,5.6748,5.2786,5.755328571428571
2016-10-17,Madhya Pradesh,23.2599,77.4126,9.29,0.49,2.01,10.05,23.51,53.54,2.18,95.78,8.4223,5.4768,2016,10,17,1.09536,0,0,5.7703,5.5351,5.747000000000001
2016-10-18,Madhya Pradesh,23.2599,77.4126,5.42,0.47,2.19,11.56,23.47,62.5,2.66,95.66,8.3779,5.6496,2016,10,18,1.12992,1,0,5.4768,5.9095,5.70987142857143
2016-10-19,Madhya Pradesh,23.2599,77.4126,7.62,0.29,1.91,11.28,22.52,64.27,3.38,95.58,8.3335,5.6858,2016,10,19,1.1371600000000002,2,0,5.6496,6.2143,5.634371428571429
2016-10-20,Madhya Pradesh,23.2599,77.4126,6.64,0.24,1.83,11.27,22.95,63.22,2.56,95.5,8.2891,5.761,2016,10,20,1.1522,3,0,5.6858,5.8819,5.6171
2016-10-21,Madhya Pradesh,23.2599,77.4126,6.31,0.19,2.03,11.41,22.38,67.86,3.85,95.59,8.2447,5.7821,2016,10,21,1.15642,4,0,5.761,5.3014,5.685771428571428
2016-10-22,Madhya Pradesh,23.2599,77.4126,4.71,0.24,2.22,11.35,21.96,68.52,3.91,95.74,8.2001,5.6921,2016,10,22,1.13842,5,1,5.7821,5.6748,5.688242857142858
2016-10-23,Madhya Pradesh,23.2599,77.4126,4.54,0.26,2.28,11.48,21.82,69.3,4.04,95.74,8.1554,5.5538,2016,10,23,1.11076,6,1,5.6921,5.7703,5.657314285714286
2016-10-24,Madhya Pradesh,23.2599,77.4126,23.65,0.24,2.28,11.87,21.41,73.06,5.77,95.68,8.1113,5.2493,2016,10,24,1.04986,0,0,5.5538,5.4768,5.624814285714286
2016-10-25,Madhya Pradesh,23.2599,77.4126,19.31,0.31,2.41,11.07,21.78,66.66,3.67,95.66,8.0671,5.1252,2016,10,25,1.0250400000000002,1,0,5.2493,5.6496,5.5499
2016-10-26,Madhya Pradesh,23.2599,77.4126,6.3,0.26,2.27,10.93,22.32,64.24,3.36,95.81,8.0232,5.4881,2016,10,26,1.09762,2,0,5.1252,5.6858,5.521657142857143
2016-10-27,Madhya Pradesh,23.2599,77.4126,5.82,0.37,1.84,9.85,21.34,61.4,4.09,96.03,7.9795,5.2774,2016,10,27,1.05548,3,0,5.4881,5.761,5.45257142857143
2016-10-28,Madhya Pradesh,23.2599,77.4126,5.18,0.54,1.18,8.29,20.79,53.63,2.88,95.94,7.9361,5.0366,2016,10,28,1.00732,4,0,5.2774,5.7821,5.346071428571428
2016-10-29,Madhya Pradesh,23.2599,77.4126,12.14,0.44,1.42,9.02,20.31,60.35,3.11,95.92,7.8926,5.1038,2016,10,29,1.02076,5,1,5.0366,5.6921,5.262028571428571
2016-10-30,Madhya Pradesh,23.2599,77.4126,7.2,0.51,1.48,8.59,20.16,57.56,3.02,96.04,7.8499,4.9481,2016,10,30,0.98962,6,1,5.1038,5.5538,5.1754999999999995
2016-10-31,Madhya Pradesh,23.2599,77.4126,8.6,0.66,1.48,8.99,19.59,62.82,3.12,96.25,7.8072,4.674,2016,10,31,0.9348,0,0,4.9481,5.2493,5.093314285714286
2016-11-01,Madhya Pradesh,23.2599,77.4126,7.66,0.6,1.43,9.09,19.38,64.82,3.74,96.17,7.765,4.717,2016,11,1,0.9434,1,0,4.674,5.1252,5.034999999999999
2016-11-02,Madhya Pradesh,23.2599,77.4126,9.52,0.46,1.59,9.44,18.68,70.16,4.43,96.13,7.7227,4.9404,2016,11,2,0.98808,2,0,4.717,5.4881,4.956757142857143
2016-11-03,Madhya Pradesh,23.2599,77.4126,5.42,0.46,1.73,9.52,18.95,69.2,4.29,96.15,7.6807,4.8883,2016,11,3,0.97766,3,0,4.9404,5.2774,4.901171428571429
2016-11-04,Madhya Pradesh,23.2599,77.4126,4.25,0.48,1.86,9.54,19.23,67.54,3.48,95.94,7.6394,4.7674,2016,11,4,0.95348,4,0,4.8883,5.0366,4.8627142857142855
2016-11-05,Madhya Pradesh,23.2599,77.4126,4.72,0.48,1.52,8.72,20.61,56.73,3.03,95.74,7.5984,4.8326,2016,11,5,0.96652,5,1,4.7674,5.1038,4.823971428571428
2016-11-06,Madhya Pradesh,23.2599,77.4126,16.05,0.57,1.32,8.03,21.23,50.07,2.51,95.84,7.5576,4.5986,2016,11,6,0.91972,6,1,4.8326,4.9481,4.774042857142858
2016-11-07,Madhya Pradesh,23.2599,77.4126,15.23,0.34,1.38,8.32,20.35,55.6,4.27,95.98,7.5175,4.9236,2016,11,7,0.9847200000000002,0,0,4.5986,4.674,4.8097
2016-11-08,Madhya Pradesh,23.2599,77.4126,18.94,0.53,0.93,7.2,19.24,53.03,3.39,96.05,7.4777,4.7054,2016,11,8,0.94108,1,0,4.9236,4.717,4.8080428571428575
2016-11-09,Madhya Pradesh,23.2599,77.4126,15.39,0.6,0.82,6.52,19.49,45.87,2.69,96.12,7.4383,4.6034,2016,11,9,0.92068,2,0,4.7054,4.9404,4.7599
2016-11-10,Madhya Pradesh,23.2599,77.4126,12.79,0.28,0.94,6.58,19.5,46.89,3.43,96.03,7.3994,5.16,2016,11,10,1.032,3,0,4.6034,4.8883,4.7987142857142855
2016-11-11,Madhya Pradesh,23.2599,77.4126,7.35,0.16,1.03,6.28,20.84,40.2,1.92,95.98,7.3613,5.3122,2016,11,11,1.06244,4,0,5.16,4.7674,4.876542857142858
2016-11-12,Madhya Pradesh,23.2599,77.4126,6.57,0.23,1.05,6.83,19.82,48.38,2.21,96.1,7.3236,5.1264,2016,11,12,1.0252800000000002,5,1,5.3122,4.8326,4.918514285714286
2016-11-13,Madhya Pradesh,23.2599,77.4126,4.65,0.31,1.22,6.9,19.69,49.46,2.68,96.21,7.2866,4.8883,2016,11,13,0.97766,6,1,5.1264,4.5986,4.959899999999999
2016-11-14,Madhya Pradesh,23.2599,77.4126,6.93,0.36,1.35,7.32,19.66,52.29,2.25,96.15,7.2502,4.7712,2016,11,14,0.95424,0,0,4.8883,4.9236,4.938128571428571
2016-11-15,Madhya Pradesh,23.2599,77.4126,7.55,0.35,1.29,7.18,19.66,50.75,2.4,96.14,7.2144,4.7482,2016,11,15,0.94964,1,0,4.7712,4.7054,4.944242857142858
2016-11-16,Madhya Pradesh,23.2599,77.4126,5.2,0.31,1.23,7.6,18.76,58.02,3.51,96.22,7.1791,4.794,2016,11,16,0.9588,2,0,4.7482,4.6034,4.971471428571428
2016-11-17,Madhya Pradesh,23.2599,77.4126,5.86,0.36,1.05,7.3,18.89,55.05,3.16,96.26,7.1448,4.7035,2016,11,17,0.9407,3,0,4.794,5.16,4.906257142857143
2016-11-18,Madhya Pradesh,23.2599,77.4126,8.94,0.36,1.04,6.88,19.57,48.9,2.07,96.12,7.1112,4.7095,2016,11,18,0.9419,4,0,4.7035,5.3122,4.820157142857143
2016-11-19,Madhya Pradesh,23.2599,77.4126,10.37,0.26,1.13,6.11,21.05,40.35,1.28,95.9,7.0781,4.8415,2016,11,19,0.9683,5,1,4.7095,5.1264,4.779457142857143
2016-11-20,Madhya Pradesh,23.2599,77.4126,6.27,0.23,1.13,5.93,21.8,36.85,1.16,95.94,7.0454,4.8948,2016,11,20,0.97896,6,1,4.8415,4.8883,4.780385714285714
